epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,96.9634,0.79542,0.3682,0.00292,0.93798,0.92157,0.97807,0.77536,0.86476,0.38254,0.00438,0.001274,0.001274,0.001274
57,98.6433,0.76342,0.35333,0.00275,0.96141,0.97697,0.98985,0.84648,0.64688,0.28308,0.00292,0.0012608,0.0012608,0.0012608
58,100.304,0.80455,0.34539,0.00282,0.87626,0.97209,0.97989,0.85557,0.61755,0.31963,0.00278,0.0012476,0.0012476,0.0012476
59,101.843,0.74879,0.32855,0.00266,0.98018,0.9696,0.99258,0.82122,0.72205,0.28756,0.00346,0.0012344,0.0012344,0.0012344
60,103.486,0.74574,0.34455,0.00286,0.94298,0.97284,0.9877,0.82541,0.69154,0.29391,0.0031,0.0012212,0.0012212,0.0012212
61,105.171,0.77255,0.34654,0.00276,0.96048,0.95325,0.99003,0.83172,0.69034,0.31666,0.00314,0.001208,0.001208,0.001208
62,106.748,0.80355,0.37522,0.00282,0.97679,1,0.99442,0.7961,0.81472,0.26661,0.00387,0.0011948,0.0011948,0.0011948
63,108.331,0.79029,0.36005,0.00293,0.90562,0.94074,0.98447,0.83411,0.66999,0.31313,0.00305,0.0011816,0.0011816,0.0011816
64,109.918,0.7943,0.35027,0.0029,1,0.95584,0.99387,0.85842,0.62474,0.25667,0.003,0.0011684,0.0011684,0.0011684
65,111.573,0.76283,0.32307,0.00279,1,0.92143,0.98989,0.86013,0.65452,0.27127,0.00317,0.0011552,0.0011552,0.0011552
66,113.188,0.77844,0.33183,0.00285,0.9795,0.93693,0.99262,0.81895,0.78889,0.30848,0.00384,0.001142,0.001142,0.001142
67,114.785,0.75732,0.31964,0.0029,0.87415,0.95342,0.97929,0.83431,0.62262,0.35498,0.00275,0.0011288,0.0011288,0.0011288
68,116.383,0.70306,0.31172,0.00256,0.89207,0.97248,0.98453,0.83585,0.66581,0.29585,0.00317,0.0011156,0.0011156,0.0011156
69,118.049,0.74161,0.3178,0.00267,0.93081,0.98039,0.98838,0.84807,0.66728,0.29823,0.00309,0.0011024,0.0011024,0.0011024
70,119.762,0.68476,0.30261,0.00241,0.99047,0.94118,0.99241,0.87232,0.55003,0.23231,0.00252,0.0010892,0.0010892,0.0010892
71,121.344,0.71942,0.32862,0.0026,1,0.97636,0.99444,0.85106,0.64769,0.23313,0.00301,0.001076,0.001076,0.001076
72,122.902,0.72796,0.29933,0.00263,0.97305,0.98039,0.99238,0.85555,0.64597,0.26573,0.00299,0.0010628,0.0010628,0.0010628
73,124.454,0.74506,0.32512,0.00262,0.95745,0.98039,0.9913,0.87015,0.56638,0.26543,0.00253,0.0010496,0.0010496,0.0010496
74,126.098,0.69794,0.31579,0.0026,0.97874,0.98039,0.98957,0.86189,0.55865,0.25799,0.0024,0.0010364,0.0010364,0.0010364
75,127.645,0.76021,0.31383,0.00289,0.96143,0.97745,0.98659,0.8345,0.6677,0.30887,0.00301,0.0010232,0.0010232,0.0010232
76,129.174,0.68604,0.30277,0.00262,0.99627,0.94118,0.99114,0.86499,0.61775,0.24077,0.00278,0.00101,0.00101,0.00101
77,130.759,0.68594,0.2861,0.00241,0.96138,0.97625,0.99033,0.84474,0.66361,0.26063,0.00303,0.0009968,0.0009968,0.0009968
78,132.38,0.7061,0.28612,0.00255,1,0.95612,0.99232,0.85477,0.62922,0.26018,0.00286,0.0009836,0.0009836,0.0009836
79,133.964,0.71591,0.30657,0.0026,1,0.99173,0.995,0.81919,0.77624,0.26315,0.00391,0.0009704,0.0009704,0.0009704
80,135.522,0.73153,0.30044,0.00259,0.99487,1,0.995,0.85983,0.64483,0.22605,0.00307,0.0009572,0.0009572,0.0009572
81,137.184,0.70871,0.28371,0.00254,0.96145,1,0.98987,0.8469,0.66554,0.26336,0.00297,0.000944,0.000944,0.000944
82,138.72,0.69486,0.29114,0.0026,0.98014,0.96778,0.99248,0.87469,0.55289,0.25324,0.00248,0.0009308,0.0009308,0.0009308
83,140.338,0.656,0.28074,0.00228,1,0.9698,0.99379,0.85513,0.60181,0.26202,0.00263,0.0009176,0.0009176,0.0009176
84,141.903,0.68376,0.29123,0.00239,0.96057,0.95535,0.99011,0.86399,0.58672,0.24928,0.00253,0.0009044,0.0009044,0.0009044
85,143.426,0.65281,0.26188,0.00225,1,0.95779,0.99266,0.85317,0.62476,0.24365,0.00276,0.0008912,0.0008912,0.0008912
86,144.968,0.67614,0.27092,0.00239,0.97825,1,0.99288,0.83161,0.66128,0.25125,0.00298,0.000878,0.000878,0.000878
87,146.621,0.7485,0.29233,0.00259,0.94356,0.98347,0.98598,0.85635,0.60021,0.32498,0.00278,0.0008648,0.0008648,0.0008648
88,148.152,0.66485,0.27002,0.00246,0.99588,0.98039,0.99427,0.88654,0.55373,0.23675,0.00247,0.0008516,0.0008516,0.0008516
89,149.688,0.65629,0.28041,0.00236,1,0.99834,0.995,0.86205,0.64082,0.21123,0.00309,0.0008384,0.0008384,0.0008384
90,151.316,0.70373,0.26869,0.00258,0.97617,0.96078,0.99294,0.83736,0.67112,0.25015,0.00297,0.0008252,0.0008252,0.0008252
91,152.91,0.6426,0.25948,0.00222,0.97624,0.98039,0.99366,0.85939,0.65734,0.23516,0.00312,0.000812,0.000812,0.000812
92,154.537,0.67079,0.26069,0.00235,0.96064,0.95722,0.99034,0.8741,0.55955,0.23919,0.00245,0.0007988,0.0007988,0.0007988
93,156.154,0.66993,0.27091,0.0023,0.95636,0.98039,0.99231,0.86779,0.57801,0.21574,0.00249,0.0007856,0.0007856,0.0007856
94,157.701,0.69348,0.27049,0.00273,0.97244,1,0.99442,0.86042,0.58806,0.20222,0.00255,0.0007724,0.0007724,0.0007724
95,159.271,0.64809,0.26879,0.00238,0.99707,0.98039,0.99427,0.85193,0.66446,0.21344,0.00285,0.0007592,0.0007592,0.0007592
96,160.886,0.63503,0.25781,0.00226,0.98037,0.97953,0.99442,0.85502,0.61416,0.2079,0.00261,0.000746,0.000746,0.000746
97,162.462,0.67216,0.2677,0.00231,1,0.97647,0.99462,0.87184,0.61627,0.20842,0.00264,0.0007328,0.0007328,0.0007328
98,163.996,0.65384,0.25756,0.00225,0.97656,1,0.99442,0.86211,0.63282,0.21767,0.00282,0.0007196,0.0007196,0.0007196
99,165.529,0.66191,0.26598,0.00255,0.95774,1,0.99423,0.89157,0.54397,0.18404,0.00241,0.0007064,0.0007064,0.0007064
100,167.272,0.61875,0.2506,0.00216,0.97818,0.98039,0.99384,0.86601,0.62599,0.21992,0.00284,0.0006932,0.0006932,0.0006932
101,168.902,0.60953,0.23417,0.00211,0.99802,0.98039,0.99462,0.86775,0.60364,0.19008,0.00275,0.00068,0.00068,0.00068
102,170.489,0.63704,0.26526,0.00243,0.97559,1,0.99481,0.88169,0.58536,0.19464,0.00257,0.0006668,0.0006668,0.0006668
103,172.069,0.64636,0.23673,0.00223,1,0.99799,0.995,0.872,0.5981,0.18732,0.00279,0.0006536,0.0006536,0.0006536
104,173.633,0.63011,0.24191,0.00233,0.96185,1,0.99307,0.86899,0.57946,0.20908,0.00258,0.0006404,0.0006404,0.0006404
105,175.277,0.62888,0.2444,0.00229,1,0.99854,0.995,0.87253,0.58195,0.17525,0.0026,0.0006272,0.0006272,0.0006272
106,176.847,0.64884,0.23957,0.00228,1,0.95915,0.99405,0.89368,0.54606,0.19462,0.00233,0.000614,0.000614,0.000614
107,178.43,0.64387,0.25703,0.00222,0.96211,0.99587,0.99311,0.86392,0.59711,0.22206,0.00259,0.0006008,0.0006008,0.0006008
108,179.97,0.62913,0.2472,0.00227,0.94432,0.99761,0.99328,0.88317,0.56282,0.20223,0.00247,0.0005876,0.0005876,0.0005876
109,181.536,0.61336,0.2585,0.00216,0.95625,1,0.99267,0.88796,0.52667,0.21024,0.00227,0.0005744,0.0005744,0.0005744
110,183.268,0.62977,0.24302,0.00224,0.99632,0.96078,0.99387,0.88418,0.55231,0.21793,0.00236,0.0005612,0.0005612,0.0005612
111,184.882,0.6302,0.24476,0.00224,0.98064,0.99333,0.99481,0.87874,0.56434,0.18639,0.00244,0.000548,0.000548,0.000548
112,186.414,0.58777,0.24356,0.00219,0.97929,1,0.99442,0.88206,0.5699,0.19102,0.0025,0.0005348,0.0005348,0.0005348
113,188.012,0.59284,0.2379,0.00205,0.97391,1,0.99212,0.87769,0.58471,0.19961,0.00257,0.0005216,0.0005216,0.0005216
114,189.611,0.60938,0.23535,0.00214,0.98076,0.99959,0.99442,0.88599,0.56446,0.19576,0.00243,0.0005084,0.0005084,0.0005084
115,191.156,0.60346,0.22537,0.00206,0.98838,0.96078,0.99368,0.8614,0.59144,0.21315,0.00269,0.0004952,0.0004952,0.0004952
116,192.699,0.5827,0.21931,0.00202,0.9773,1,0.99365,0.90319,0.5273,0.21496,0.0022,0.000482,0.000482,0.000482
117,194.309,0.60909,0.23627,0.00212,0.9848,0.98039,0.99444,0.88808,0.53578,0.1961,0.00223,0.0004688,0.0004688,0.0004688
118,195.844,0.62695,0.24123,0.00219,1,0.99792,0.995,0.87385,0.5679,0.17677,0.00256,0.0004556,0.0004556,0.0004556
119,197.461,0.60729,0.24972,0.00222,1,0.99871,0.995,0.88635,0.55878,0.16517,0.00249,0.0004424,0.0004424,0.0004424
120,199.123,0.59738,0.23753,0.00207,0.9955,0.96078,0.99314,0.85255,0.62576,0.2248,0.00266,0.0004292,0.0004292,0.0004292
121,200.711,0.61112,0.22844,0.00215,0.99906,0.98039,0.99481,0.89228,0.51925,0.17155,0.00222,0.000416,0.000416,0.000416
122,202.299,0.62141,0.23088,0.00226,0.99815,1,0.995,0.87589,0.56312,0.1732,0.00248,0.0004028,0.0004028,0.0004028
123,203.892,0.60555,0.22014,0.00221,1,0.99864,0.995,0.89046,0.53798,0.16015,0.00232,0.0003896,0.0003896,0.0003896
124,205.494,0.62018,0.24429,0.00217,0.99749,1,0.995,0.8874,0.54016,0.15483,0.00233,0.0003764,0.0003764,0.0003764
125,207.061,0.58326,0.23824,0.00208,0.99735,1,0.995,0.89455,0.53961,0.15865,0.00232,0.0003632,0.0003632,0.0003632
126,208.609,0.59109,0.22644,0.00209,0.99714,1,0.995,0.89844,0.52232,0.15387,0.00219,0.00035,0.00035,0.00035
127,210.192,0.60404,0.23482,0.00217,0.97944,1,0.99481,0.88824,0.52004,0.16132,0.00217,0.0003368,0.0003368,0.0003368
128,211.797,0.59812,0.22974,0.00215,0.98071,0.99688,0.99404,0.90814,0.49546,0.17342,0.00207,0.0003236,0.0003236,0.0003236
129,213.402,0.57934,0.21422,0.00208,0.97559,1,0.99404,0.89319,0.54017,0.18017,0.00232,0.0003104,0.0003104,0.0003104
130,215.029,0.58692,0.22127,0.00203,0.95784,1,0.99307,0.88984,0.53886,0.19088,0.00228,0.0002972,0.0002972,0.0002972
131,216.66,0.5637,0.21089,0.00198,0.98073,0.99781,0.99404,0.90823,0.51001,0.19156,0.00211,0.000284,0.000284,0.000284
132,218.19,0.5735,0.22227,0.002,0.9789,1,0.99404,0.8703,0.57633,0.21397,0.00258,0.0002708,0.0002708,0.0002708
133,219.785,0.60123,0.22939,0.00208,0.97996,0.95881,0.99328,0.8897,0.51868,0.20565,0.00221,0.0002576,0.0002576,0.0002576
134,221.324,0.57869,0.20572,0.00203,0.97328,1,0.99442,0.9102,0.49725,0.17572,0.00212,0.0002444,0.0002444,0.0002444
135,222.9,0.56949,0.22604,0.00208,0.97918,1,0.99404,0.91143,0.51174,0.1807,0.00219,0.0002312,0.0002312,0.0002312
136,224.453,0.55868,0.2155,0.00195,0.98032,0.97687,0.99384,0.90602,0.49695,0.19348,0.0021,0.000218,0.000218,0.000218
137,226.005,0.55316,0.21893,0.00199,0.98073,0.99786,0.99404,0.90065,0.51595,0.19301,0.00221,0.0002048,0.0002048,0.0002048
138,227.598,0.54385,0.21317,0.00189,0.98033,0.97727,0.99384,0.90288,0.49863,0.19483,0.00217,0.0001916,0.0001916,0.0001916
139,229.182,0.55272,0.21095,0.00192,0.98071,0.99679,0.99404,0.9084,0.49547,0.18736,0.00212,0.0001784,0.0001784,0.0001784
140,230.822,0.57491,0.22679,0.00203,0.9731,0.98039,0.99384,0.90708,0.50152,0.18898,0.00208,0.0001652,0.0001652,0.0001652
141,262.021,0.50153,0.22835,0.00207,0.9999,0.96078,0.99442,0.89917,0.51711,0.18942,0.00213,0.000152,0.000152,0.000152
142,263.755,0.4897,0.19612,0.00197,0.99961,0.96078,0.99333,0.89898,0.51089,0.20257,0.0021,0.0001388,0.0001388,0.0001388
143,265.332,0.47443,0.19923,0.00198,0.99986,0.96078,0.99333,0.89328,0.53474,0.211,0.00229,0.0001256,0.0001256,0.0001256
144,266.88,0.47133,0.19121,0.00202,0.99967,0.96078,0.99423,0.88253,0.54461,0.18468,0.00234,0.0001124,0.0001124,0.0001124
145,268.399,0.45731,0.1836,0.00199,0.99558,0.98039,0.99481,0.89423,0.51123,0.16645,0.00207,9.92e-05,9.92e-05,9.92e-05
146,269.914,0.46978,0.19151,0.00198,0.99721,0.98039,0.99481,0.90295,0.49868,0.16105,0.00208,8.6e-05,8.6e-05,8.6e-05
147,271.535,0.45488,0.18737,0.00196,0.97944,1,0.99481,0.89474,0.49959,0.16347,0.00206,7.28e-05,7.28e-05,7.28e-05
148,273.056,0.46466,0.19573,0.00194,0.98072,0.99758,0.99481,0.90189,0.50664,0.16888,0.00211,5.96e-05,5.96e-05,5.96e-05
149,274.574,0.4518,0.18419,0.00185,0.98047,1,0.99481,0.90214,0.50355,0.16552,0.00211,4.64e-05,4.64e-05,4.64e-05
150,276.126,0.44486,0.17293,0.0018,0.97786,1,0.99481,0.90228,0.50031,0.16176,0.00211,3.32e-05,3.32e-05,3.32e-05
